k rep nodeID nodeDepth brlen
50 rep006 n5 4 3
50 rep006 n50 8 1
50 rep006 n500 8 1
50 rep006 n501 9 1
50 rep006 n502 9 1
50 rep006 n503 9 2
50 rep006 n504 9 1
50 rep006 n505 8 0
50 rep006 n506 8 3
50 rep006 n507 9 1
50 rep006 n508 9 0
50 rep006 n509 9 2
50 rep006 n51 9 2
50 rep006 n510 9 3
50 rep006 n52 9 1
50 rep006 n53 9 0
50 rep006 n54 9 2
50 rep006 n55 7 2
50 rep006 n56 7 3
50 rep006 n57 8 0
50 rep006 n58 8 1
50 rep006 n59 9 2
50 rep006 n6 4 3
50 rep006 n60 9 0
50 rep006 n61 9 2
50 rep006 n62 9 6
50 rep006 n63 8 4
50 rep006 n64 8 2
50 rep006 n65 9 4
50 rep006 n66 9 3
50 rep006 n67 9 2
50 rep006 n68 9 1
50 rep006 n69 5 2
50 rep006 n7 5 0
50 rep006 n70 5 1
50 rep006 n71 6 2
50 rep006 n72 6 2
50 rep006 n73 7 2
50 rep006 n74 7 1
50 rep006 n75 8 3
50 rep006 n76 8 2
50 rep006 n77 9 3
50 rep006 n78 9 5
50 rep006 n79 9 1
50 rep006 n8 5 3
50 rep006 n80 9 1
50 rep006 n81 8 0
50 rep006 n82 8 3
50 rep006 n83 9 1
50 rep006 n84 9 2
50 rep006 n85 9 3
50 rep006 n86 9 0
50 rep006 n87 7 0
50 rep006 n88 7 2
50 rep006 n89 8 3
50 rep006 n9 6 4
50 rep006 n90 8 1
50 rep006 n91 9 1
50 rep006 n92 9 4
50 rep006 n93 9 1
50 rep006 n94 9 1
50 rep006 n95 8 3
50 rep006 n96 8 1
50 rep006 n97 9 2
50 rep006 n98 9 2
50 rep006 n99 9 4
50 rep007 n0 1 6
50 rep007 n1 2 13
50 rep007 n10 6 3
50 rep007 n100 9 4
50 rep007 n101 6 5
50 rep007 n102 6 4
50 rep007 n103 7 2
50 rep007 n104 7 4
50 rep007 n105 8 1
50 rep007 n106 8 2
50 rep007 n107 9 3
50 rep007 n108 9 4
50 rep007 n109 9 3
50 rep007 n11 7 5
50 rep007 n110 9 2
50 rep007 n111 8 2
50 rep007 n112 8 3
50 rep007 n113 9 1
50 rep007 n114 9 1
50 rep007 n115 9 1
50 rep007 n116 9 1
50 rep007 n117 7 4
50 rep007 n118 7 2
50 rep007 n119 8 3
50 rep007 n12 7 4
50 rep007 n120 8 3
50 rep007 n121 9 1
50 rep007 n122 9 0
50 rep007 n123 9 3
50 rep007 n124 9 1
50 rep007 n125 8 2
50 rep007 n126 8 5
50 rep007 n127 9 1
50 rep007 n128 9 1
50 rep007 n129 9 2
50 rep007 n13 8 4
50 rep007 n130 9 1
50 rep007 n131 4 4
50 rep007 n132 4 8
50 rep007 n133 5 4
50 rep007 n134 5 6
50 rep007 n135 6 1
50 rep007 n136 6 2
50 rep007 n137 7 1
50 rep007 n138 7 0
50 rep007 n139 8 3
50 rep007 n14 8 2
50 rep007 n140 8 1
50 rep007 n141 9 2
50 rep007 n142 9 2
50 rep007 n143 9 2
50 rep007 n144 9 2
50 rep007 n145 8 5
50 rep007 n146 8 2
50 rep007 n147 9 1
50 rep007 n148 9 4
50 rep007 n149 9 1
50 rep007 n15 9 1
50 rep007 n150 9 2
50 rep007 n151 7 4
50 rep007 n152 7 5
50 rep007 n153 8 2
50 rep007 n154 8 2
50 rep007 n155 9 0
50 rep007 n156 9 3
50 rep007 n157 9 1
50 rep007 n158 9 0
50 rep007 n159 8 2
50 rep007 n16 9 1
50 rep007 n160 8 3
50 rep007 n161 9 2
50 rep007 n162 9 1
50 rep007 n163 9 0
50 rep007 n164 9 1
50 rep007 n165 6 8
50 rep007 n166 6 3
50 rep007 n167 7 1
50 rep007 n168 7 5
50 rep007 n169 8 2
50 rep007 n17 9 2
50 rep007 n170 8 0
50 rep007 n171 9 1
50 rep007 n172 9 1
50 rep007 n173 9 0
50 rep007 n174 9 2
50 rep007 n175 8 2
50 rep007 n176 8 3
50 rep007 n177 9 3
50 rep007 n178 9 2
50 rep007 n179 9 1
50 rep007 n18 9 1
50 rep007 n180 9 5
50 rep007 n181 7 2
50 rep007 n182 7 2
50 rep007 n183 8 3
50 rep007 n184 8 0
50 rep007 n185 9 1
50 rep007 n186 9 4
50 rep007 n187 9 0
50 rep007 n188 9 1
50 rep007 n189 8 4
50 rep007 n19 8 3
50 rep007 n190 8 1
50 rep007 n191 9 3
50 rep007 n192 9 2
50 rep007 n193 9 0
50 rep007 n194 9 1
50 rep007 n195 5 8
50 rep007 n196 5 7
50 rep007 n197 6 2
50 rep007 n198 6 3
50 rep007 n199 7 2
50 rep007 n2 2 6
50 rep007 n20 8 2
50 rep007 n200 7 3
50 rep007 n201 8 2
50 rep007 n202 8 3
50 rep007 n203 9 2
50 rep007 n204 9 0
50 rep007 n205 9 3
50 rep007 n206 9 1
50 rep007 n207 8 1
50 rep007 n208 8 3
50 rep007 n209 9 2
50 rep007 n21 9 2
50 rep007 n210 9 3
50 rep007 n211 9 1
50 rep007 n212 9 1
50 rep007 n213 7 6
50 rep007 n214 7 4
50 rep007 n215 8 4
50 rep007 n216 8 1
50 rep007 n217 9 3
50 rep007 n218 9 1
50 rep007 n219 9 1
50 rep007 n22 9 2
50 rep007 n220 9 2
50 rep007 n221 8 4
50 rep007 n222 8 2
50 rep007 n223 9 1
50 rep007 n224 9 3
50 rep007 n225 9 0
50 rep007 n226 9 2
50 rep007 n227 6 4
50 rep007 n228 6 5
50 rep007 n229 7 6
50 rep007 n23 9 4
50 rep007 n230 7 4
50 rep007 n231 8 1
50 rep007 n232 8 1
50 rep007 n233 9 2
50 rep007 n234 9 2
50 rep007 n235 9 1
50 rep007 n236 9 2
50 rep007 n237 8 0
50 rep007 n238 8 1
50 rep007 n239 9 3
50 rep007 n24 9 0
50 rep007 n240 9 0
50 rep007 n241 9 2
50 rep007 n242 9 4
50 rep007 n243 7 2
50 rep007 n244 7 1
50 rep007 n245 8 3
50 rep007 n246 8 3
50 rep007 n247 9 2
50 rep007 n248 9 1
50 rep007 n249 9 2
50 rep007 n25 7 2
50 rep007 n250 9 2
50 rep007 n251 8 4
50 rep007 n252 8 1
50 rep007 n253 9 2
50 rep007 n254 9 2
50 rep007 n255 9 1
50 rep007 n256 9 4
50 rep007 n257 3 5
50 rep007 n258 3 4
50 rep007 n259 4 4
50 rep007 n26 7 1
50 rep007 n260 4 3
50 rep007 n261 5 5
50 rep007 n262 5 4
50 rep007 n263 6 3
50 rep007 n264 6 7
50 rep007 n265 7 3
50 rep007 n266 7 1
50 rep007 n267 8 3
50 rep007 n268 8 1
50 rep007 n269 9 1
50 rep007 n27 8 2
50 rep007 n270 9 2
50 rep007 n271 9 1
50 rep007 n272 9 4
50 rep007 n273 8 0
50 rep007 n274 8 1
50 rep007 n275 9 1
50 rep007 n276 9 2
50 rep007 n277 9 2
50 rep007 n278 9 3
50 rep007 n279 7 6
50 rep007 n28 8 2
50 rep007 n280 7 6
50 rep007 n281 8 3
50 rep007 n282 8 4
50 rep007 n283 9 1
50 rep007 n284 9 1
50 rep007 n285 9 2
50 rep007 n286 9 2
50 rep007 n287 8 1
50 rep007 n288 8 1
50 rep007 n289 9 2
50 rep007 n29 9 0
50 rep007 n290 9 1
50 rep007 n291 9 2
50 rep007 n292 9 3
50 rep007 n293 6 3
50 rep007 n294 6 6
50 rep007 n295 7 3
50 rep007 n296 7 4
50 rep007 n297 8 0
50 rep007 n298 8 0
50 rep007 n299 9 4
50 rep007 n3 3 7
50 rep007 n30 9 4
50 rep007 n300 9 1
50 rep007 n301 9 1
50 rep007 n302 9 0
50 rep007 n303 8 2
50 rep007 n304 8 3
50 rep007 n305 9 3
50 rep007 n306 9 2
50 rep007 n307 9 0
50 rep007 n308 9 2
50 rep007 n309 7 1
50 rep007 n31 9 4
50 rep007 n310 7 3
50 rep007 n311 8 1
50 rep007 n312 8 1
50 rep007 n313 9 0
50 rep007 n314 9 4
50 rep007 n315 9 3
50 rep007 n316 9 0
50 rep007 n317 8 7
50 rep007 n318 8 3
50 rep007 n319 9 0
50 rep007 n32 9 2
50 rep007 n320 9 0
50 rep007 n321 9 3
50 rep007 n322 9 2
50 rep007 n323 5 4
50 rep007 n324 5 2
50 rep007 n325 6 3
50 rep007 n326 6 3
50 rep007 n327 7 2
50 rep007 n328 7 2
50 rep007 n329 8 1
50 rep007 n33 8 4
50 rep007 n330 8 6
50 rep007 n331 9 2
50 rep007 n332 9 3
50 rep007 n333 9 3
50 rep007 n334 9 2
50 rep007 n335 8 3
50 rep007 n336 8 2
50 rep007 n337 9 1
50 rep007 n338 9 5
50 rep007 n339 9 2
50 rep007 n34 8 3
50 rep007 n340 9 2
50 rep007 n341 7 4
50 rep007 n342 7 4
50 rep007 n343 8 2
50 rep007 n344 8 4
50 rep007 n345 9 2
50 rep007 n346 9 1
50 rep007 n347 9 0
50 rep007 n348 9 5
50 rep007 n349 8 4
50 rep007 n35 9 3
50 rep007 n350 8 5
50 rep007 n351 9 1
50 rep007 n352 9 2
50 rep007 n353 9 0
50 rep007 n354 9 0
50 rep007 n355 6 3
50 rep007 n356 6 3
50 rep007 n357 7 3
50 rep007 n358 7 2
50 rep007 n359 8 3
50 rep007 n36 9 0
50 rep007 n360 8 3
50 rep007 n361 9 1
50 rep007 n362 9 1
50 rep007 n363 9 4
50 rep007 n364 9 1
50 rep007 n365 8 2
50 rep007 n366 8 3
50 rep007 n367 9 0
50 rep007 n368 9 5
50 rep007 n369 9 0
50 rep007 n37 9 2
50 rep007 n370 9 1
50 rep007 n371 7 2
50 rep007 n372 7 3
50 rep007 n373 8 3
50 rep007 n374 8 5
50 rep007 n375 9 3
50 rep007 n376 9 2
50 rep007 n377 9 3
50 rep007 n378 9 2
50 rep007 n379 8 3
50 rep007 n38 9 3
50 rep007 n380 8 3
50 rep007 n381 9 1
50 rep007 n382 9 3
50 rep007 n383 9 2
50 rep007 n384 9 3
50 rep007 n385 4 6
50 rep007 n386 4 5
50 rep007 n387 5 5
50 rep007 n388 5 2
50 rep007 n389 6 3
50 rep007 n39 6 5
50 rep007 n390 6 4
50 rep007 n391 7 2
50 rep007 n392 7 3
50 rep007 n393 8 3
50 rep007 n394 8 0
50 rep007 n395 9 3
50 rep007 n396 9 1
50 rep007 n397 9 4
50 rep007 n398 9 1
50 rep007 n399 8 0
50 rep007 n4 3 10
50 rep007 n40 6 4
50 rep007 n400 8 3
50 rep007 n401 9 2
50 rep007 n402 9 0
50 rep007 n403 9 3
50 rep007 n404 9 2
50 rep007 n405 7 0
50 rep007 n406 7 4
50 rep007 n407 8 2
50 rep007 n408 8 2
50 rep007 n409 9 2
50 rep007 n41 7 3
50 rep007 n410 9 5
50 rep007 n411 9 0
50 rep007 n412 9 1
50 rep007 n413 8 4
50 rep007 n414 8 1
50 rep007 n415 9 3
50 rep007 n416 9 3
50 rep007 n417 9 2
50 rep007 n418 9 1
50 rep007 n419 6 2
50 rep007 n42 7 1
50 rep007 n420 6 2
50 rep007 n421 7 2
50 rep007 n422 7 4
50 rep007 n423 8 2
50 rep007 n424 8 0
50 rep007 n425 9 3
50 rep007 n426 9 1
50 rep007 n427 9 1
50 rep007 n428 9 1
50 rep007 n429 8 1
50 rep007 n43 8 0
50 rep007 n430 8 3
50 rep007 n431 9 3
50 rep007 n432 9 1
50 rep007 n433 9 2
50 rep007 n434 9 3
50 rep007 n435 7 3
50 rep007 n436 7 2
50 rep007 n437 8 0
50 rep007 n438 8 4
50 rep007 n439 9 2
50 rep007 n44 8 3
50 rep007 n440 9 0
50 rep007 n441 9 3
50 rep007 n442 9 4
50 rep007 n443 8 0
50 rep007 n444 8 1
50 rep007 n445 9 1
50 rep007 n446 9 1
50 rep007 n447 9 3
50 rep007 n448 9 3
50 rep007 n449 5 2
50 rep007 n45 9 2
50 rep007 n450 5 5
50 rep007 n451 6 1
50 rep007 n452 6 1
50 rep007 n453 7 1
50 rep007 n454 7 2
50 rep007 n455 8 3
50 rep007 n456 8 3
50 rep007 n457 9 2
50 rep007 n458 9 1
50 rep007 n459 9 2
50 rep007 n46 9 1
50 rep007 n460 9 2
50 rep007 n461 8 4
50 rep007 n462 8 1
50 rep007 n463 9 5
50 rep007 n464 9 1
50 rep007 n465 9 1
50 rep007 n466 9 1
50 rep007 n467 7 1
50 rep007 n468 7 2
50 rep007 n469 8 3
50 rep007 n47 9 3
50 rep007 n470 8 1
50 rep007 n471 9 0
50 rep007 n472 9 1
50 rep007 n473 9 3
50 rep007 n474 9 2
50 rep007 n475 8 1
50 rep007 n476 8 4
50 rep007 n477 9 3
50 rep007 n478 9 2
50 rep007 n479 9 1
50 rep007 n48 9 3
50 rep007 n480 9 3
50 rep007 n481 6 3
50 rep007 n482 6 2
50 rep007 n483 7 3
50 rep007 n484 7 3
50 rep007 n485 8 0
50 rep007 n486 8 2
50 rep007 n487 9 2
50 rep007 n488 9 0
50 rep007 n489 9 2
50 rep007 n49 8 2
50 rep007 n490 9 1
50 rep007 n491 8 3
50 rep007 n492 8 3
50 rep007 n493 9 4
50 rep007 n494 9 3
50 rep007 n495 9 2
50 rep007 n496 9 2
50 rep007 n497 7 7
50 rep007 n498 7 4
50 rep007 n499 8 2
50 rep007 n5 4 4
50 rep007 n50 8 2
50 rep007 n500 8 1
50 rep007 n501 9 3
50 rep007 n502 9 2
50 rep007 n503 9 1
50 rep007 n504 9 0
50 rep007 n505 8 2
50 rep007 n506 8 0
50 rep007 n507 9 3
50 rep007 n508 9 1
50 rep007 n509 9 0
50 rep007 n51 9 2
50 rep007 n510 9 2
50 rep007 n52 9 1
50 rep007 n53 9 0
50 rep007 n54 9 1
50 rep007 n55 7 4
50 rep007 n56 7 2
50 rep007 n57 8 2
50 rep007 n58 8 3
50 rep007 n59 9 1
50 rep007 n6 4 5
50 rep007 n60 9 2
50 rep007 n61 9 1
50 rep007 n62 9 1
50 rep007 n63 8 3
50 rep007 n64 8 2
50 rep007 n65 9 2
50 rep007 n66 9 1
50 rep007 n67 9 1
50 rep007 n68 9 0
50 rep007 n69 5 5
50 rep007 n7 5 4
50 rep007 n70 5 4
50 rep007 n71 6 0
50 rep007 n72 6 3
50 rep007 n73 7 4
50 rep007 n74 7 4
50 rep007 n75 8 1
50 rep007 n76 8 2
50 rep007 n77 9 1
50 rep007 n78 9 2
50 rep007 n79 9 2
50 rep007 n8 5 2
50 rep007 n80 9 3
50 rep007 n81 8 1
50 rep007 n82 8 1
50 rep007 n83 9 2
50 rep007 n84 9 3
50 rep007 n85 9 1
50 rep007 n86 9 2
50 rep007 n87 7 3
50 rep007 n88 7 3
50 rep007 n89 8 0
50 rep007 n9 6 7
50 rep007 n90 8 1
50 rep007 n91 9 1
50 rep007 n92 9 3
50 rep007 n93 9 2
50 rep007 n94 9 3
50 rep007 n95 8 3
50 rep007 n96 8 5
50 rep007 n97 9 1
50 rep007 n98 9 3
50 rep007 n99 9 8
50 rep008 n0 1 12
50 rep008 n1 2 10
50 rep008 n10 6 2
50 rep008 n100 9 3
50 rep008 n101 6 4
50 rep008 n102 6 4
50 rep008 n103 7 1
50 rep008 n104 7 1
50 rep008 n105 8 1
50 rep008 n106 8 3
50 rep008 n107 9 1
50 rep008 n108 9 2
50 rep008 n109 9 2
50 rep008 n11 7 1
50 rep008 n110 9 2
50 rep008 n111 8 2
50 rep008 n112 8 1
50 rep008 n113 9 1
50 rep008 n114 9 3
50 rep008 n115 9 0
50 rep008 n116 9 3
50 rep008 n117 7 0
50 rep008 n118 7 4
50 rep008 n119 8 1
50 rep008 n12 7 3
50 rep008 n120 8 0
50 rep008 n121 9 0
50 rep008 n122 9 2
50 rep008 n123 9 0
50 rep008 n124 9 1
50 rep008 n125 8 2
50 rep008 n126 8 0
50 rep008 n127 9 2
50 rep008 n128 9 1
50 rep008 n129 9 5
50 rep008 n13 8 3
50 rep008 n130 9 2
50 rep008 n131 4 1
50 rep008 n132 4 7
50 rep008 n133 5 4
50 rep008 n134 5 5
50 rep008 n135 6 5
50 rep008 n136 6 2
50 rep008 n137 7 1
50 rep008 n138 7 3
50 rep008 n139 8 2
50 rep008 n14 8 2
50 rep008 n140 8 2
50 rep008 n141 9 0
50 rep008 n142 9 2
50 rep008 n143 9 1
50 rep008 n144 9 2
50 rep008 n145 8 2
50 rep008 n146 8 3
50 rep008 n147 9 0
50 rep008 n148 9 2
50 rep008 n149 9 1
50 rep008 n15 9 0
50 rep008 n150 9 2
50 rep008 n151 7 0
50 rep008 n152 7 1
50 rep008 n153 8 1
50 rep008 n154 8 2
50 rep008 n155 9 1
50 rep008 n156 9 2
50 rep008 n157 9 2
50 rep008 n158 9 3
50 rep008 n159 8 0
50 rep008 n16 9 2
50 rep008 n160 8 1
50 rep008 n161 9 1
50 rep008 n162 9 5
50 rep008 n163 9 0
50 rep008 n164 9 1
50 rep008 n165 6 4
50 rep008 n166 6 3
50 rep008 n167 7 3
50 rep008 n168 7 4
50 rep008 n169 8 2
50 rep008 n17 9 1
50 rep008 n170 8 1
50 rep008 n171 9 2
50 rep008 n172 9 2
50 rep008 n173 9 0
50 rep008 n174 9 0
50 rep008 n175 8 0
50 rep008 n176 8 1
50 rep008 n177 9 1
50 rep008 n178 9 2
50 rep008 n179 9 3
50 rep008 n18 9 1
50 rep008 n180 9 1
50 rep008 n181 7 2
50 rep008 n182 7 1
50 rep008 n183 8 1
50 rep008 n184 8 2
50 rep008 n185 9 1
50 rep008 n186 9 1
50 rep008 n187 9 3
50 rep008 n188 9 2
50 rep008 n189 8 3
50 rep008 n19 8 2
50 rep008 n190 8 0
50 rep008 n191 9 2
50 rep008 n192 9 1
50 rep008 n193 9 0
50 rep008 n194 9 0
50 rep008 n195 5 6
50 rep008 n196 5 0
50 rep008 n197 6 6
50 rep008 n198 6 3
50 rep008 n199 7 2
50 rep008 n2 2 5
50 rep008 n20 8 3
50 rep008 n200 7 5
50 rep008 n201 8 5
50 rep008 n202 8 0
50 rep008 n203 9 1
50 rep008 n204 9 4
50 rep008 n205 9 2
50 rep008 n206 9 2
50 rep008 n207 8 5
50 rep008 n208 8 4
50 rep008 n209 9 3
50 rep008 n21 9 1
50 rep008 n210 9 5
50 rep008 n211 9 0
50 rep008 n212 9 4
50 rep008 n213 7 3
50 rep008 n214 7 4
50 rep008 n215 8 4
50 rep008 n216 8 2
50 rep008 n217 9 3
50 rep008 n218 9 2
50 rep008 n219 9 3
50 rep008 n22 9 4
50 rep008 n220 9 1
50 rep008 n221 8 2
50 rep008 n222 8 1
50 rep008 n223 9 3
50 rep008 n224 9 3
50 rep008 n225 9 4
50 rep008 n226 9 2
50 rep008 n227 6 3
50 rep008 n228 6 3
50 rep008 n229 7 2
50 rep008 n23 9 1
50 rep008 n230 7 3
50 rep008 n231 8 0
50 rep008 n232 8 2
50 rep008 n233 9 0
50 rep008 n234 9 1
50 rep008 n235 9 2
50 rep008 n236 9 1
50 rep008 n237 8 2
50 rep008 n238 8 0
50 rep008 n239 9 2
50 rep008 n24 9 4
50 rep008 n240 9 3
50 rep008 n241 9 3
50 rep008 n242 9 7
50 rep008 n243 7 5
50 rep008 n244 7 5
50 rep008 n245 8 2
50 rep008 n246 8 3
50 rep008 n247 9 1
50 rep008 n248 9 1
50 rep008 n249 9 3
50 rep008 n25 7 2
50 rep008 n250 9 0
50 rep008 n251 8 2
50 rep008 n252 8 0
50 rep008 n253 9 0
50 rep008 n254 9 1
50 rep008 n255 9 0
50 rep008 n256 9 4
50 rep008 n257 3 9
50 rep008 n258 3 4
50 rep008 n259 4 4
50 rep008 n26 7 1
50 rep008 n260 4 5
50 rep008 n261 5 5
50 rep008 n262 5 1
50 rep008 n263 6 5
50 rep008 n264 6 5
50 rep008 n265 7 3
50 rep008 n266 7 3
50 rep008 n267 8 6
50 rep008 n268 8 3
50 rep008 n269 9 1
50 rep008 n27 8 3
50 rep008 n270 9 0
50 rep008 n271 9 1
50 rep008 n272 9 0
50 rep008 n273 8 3
50 rep008 n274 8 1
50 rep008 n275 9 1
50 rep008 n276 9 3
50 rep008 n277 9 2
50 rep008 n278 9 0
50 rep008 n279 7 2
50 rep008 n28 8 3
50 rep008 n280 7 1
50 rep008 n281 8 1
50 rep008 n282 8 4
50 rep008 n283 9 1
50 rep008 n284 9 0
50 rep008 n285 9 2
50 rep008 n286 9 0
50 rep008 n287 8 4
50 rep008 n288 8 3
50 rep008 n289 9 2
50 rep008 n29 9 4
50 rep008 n290 9 1
50 rep008 n291 9 3
50 rep008 n292 9 0
50 rep008 n293 6 5
50 rep008 n294 6 5
50 rep008 n295 7 1
50 rep008 n296 7 2
50 rep008 n297 8 4
50 rep008 n298 8 2
50 rep008 n299 9 0
50 rep008 n3 3 7
50 rep008 n30 9 0
50 rep008 n300 9 0
50 rep008 n301 9 2
50 rep008 n302 9 1
50 rep008 n303 8 0
50 rep008 n304 8 1
50 rep008 n305 9 1
50 rep008 n306 9 1
50 rep008 n307 9 1
50 rep008 n308 9 0
50 rep008 n309 7 0
50 rep008 n31 9 1
50 rep008 n310 7 1
50 rep008 n311 8 1
50 rep008 n312 8 3
50 rep008 n313 9 1
50 rep008 n314 9 0
50 rep008 n315 9 1
50 rep008 n316 9 1
50 rep008 n317 8 0
50 rep008 n318 8 2
50 rep008 n319 9 0
50 rep008 n32 9 4
50 rep008 n320 9 0
50 rep008 n321 9 2
50 rep008 n322 9 1
50 rep008 n323 5 2
50 rep008 n324 5 5
50 rep008 n325 6 2
50 rep008 n326 6 3
50 rep008 n327 7 5
50 rep008 n328 7 3
50 rep008 n329 8 2
50 rep008 n33 8 3
50 rep008 n330 8 4
50 rep008 n331 9 1
50 rep008 n332 9 2
50 rep008 n333 9 1
50 rep008 n334 9 0
50 rep008 n335 8 1
50 rep008 n336 8 1
50 rep008 n337 9 0
50 rep008 n338 9 2
50 rep008 n339 9 0
50 rep008 n34 8 1
50 rep008 n340 9 1
50 rep008 n341 7 1
50 rep008 n342 7 2
50 rep008 n343 8 2
50 rep008 n344 8 3
50 rep008 n345 9 2
50 rep008 n346 9 2
50 rep008 n347 9 2
50 rep008 n348 9 4
50 rep008 n349 8 7
50 rep008 n35 9 3
50 rep008 n350 8 1
50 rep008 n351 9 2
50 rep008 n352 9 2
50 rep008 n353 9 0
50 rep008 n354 9 1
50 rep008 n355 6 1
50 rep008 n356 6 1
50 rep008 n357 7 3
50 rep008 n358 7 2
50 rep008 n359 8 3
50 rep008 n36 9 2
50 rep008 n360 8 2
50 rep008 n361 9 2
50 rep008 n362 9 0
50 rep008 n363 9 1
50 rep008 n364 9 0
50 rep008 n365 8 0
50 rep008 n366 8 4
50 rep008 n367 9 3
50 rep008 n368 9 2
50 rep008 n369 9 2
50 rep008 n37 9 2
50 rep008 n370 9 3
50 rep008 n371 7 3
50 rep008 n372 7 3
50 rep008 n373 8 3
50 rep008 n374 8 2
50 rep008 n375 9 6
50 rep008 n376 9 1
50 rep008 n377 9 3
50 rep008 n378 9 1
50 rep008 n379 8 1
50 rep008 n38 9 2
50 rep008 n380 8 1
50 rep008 n381 9 3
50 rep008 n382 9 1
50 rep008 n383 9 3
50 rep008 n384 9 1
50 rep008 n385 4 5
50 rep008 n386 4 5
50 rep008 n387 5 3
50 rep008 n388 5 3
50 rep008 n389 6 2
50 rep008 n39 6 4
50 rep008 n390 6 4
50 rep008 n391 7 0
50 rep008 n392 7 3
50 rep008 n393 8 0
50 rep008 n394 8 0
50 rep008 n395 9 0
50 rep008 n396 9 2
50 rep008 n397 9 0
50 rep008 n398 9 1
50 rep008 n399 8 0
50 rep008 n4 3 6
50 rep008 n40 6 5
50 rep008 n400 8 3
50 rep008 n401 9 3
50 rep008 n402 9 0
50 rep008 n403 9 0
50 rep008 n404 9 1
50 rep008 n405 7 1
50 rep008 n406 7 3
50 rep008 n407 8 3
50 rep008 n408 8 0
50 rep008 n409 9 2
50 rep008 n41 7 5
50 rep008 n410 9 1
50 rep008 n411 9 1
50 rep008 n412 9 0
50 rep008 n413 8 2
50 rep008 n414 8 1
50 rep008 n415 9 2
50 rep008 n416 9 2
50 rep008 n417 9 0
50 rep008 n418 9 1
50 rep008 n419 6 1
50 rep008 n42 7 1
50 rep008 n420 6 4
50 rep008 n421 7 0
50 rep008 n422 7 0
50 rep008 n423 8 2
50 rep008 n424 8 2
50 rep008 n425 9 0
50 rep008 n426 9 0
50 rep008 n427 9 1
50 rep008 n428 9 0
50 rep008 n429 8 1
50 rep008 n43 8 1
50 rep008 n430 8 1
50 rep008 n431 9 1
50 rep008 n432 9 1
50 rep008 n433 9 1
50 rep008 n434 9 1
50 rep008 n435 7 0
50 rep008 n436 7 3
50 rep008 n437 8 0
50 rep008 n438 8 1
50 rep008 n439 9 0
50 rep008 n44 8 2
50 rep008 n440 9 1
50 rep008 n441 9 1
50 rep008 n442 9 1
50 rep008 n443 8 1
50 rep008 n444 8 3
50 rep008 n445 9 1
50 rep008 n446 9 2
50 rep008 n447 9 0
50 rep008 n448 9 0
50 rep008 n449 5 1
50 rep008 n45 9 0
50 rep008 n450 5 4
50 rep008 n451 6 2
50 rep008 n452 6 1
50 rep008 n453 7 0
50 rep008 n454 7 2
50 rep008 n455 8 2
50 rep008 n456 8 0
50 rep008 n457 9 3
50 rep008 n458 9 2
50 rep008 n459 9 2
50 rep008 n46 9 2
50 rep008 n460 9 0
50 rep008 n461 8 1
50 rep008 n462 8 1
50 rep008 n463 9 1
50 rep008 n464 9 2
50 rep008 n465 9 5
50 rep008 n466 9 0
50 rep008 n467 7 0
50 rep008 n468 7 1
50 rep008 n469 8 0
50 rep008 n47 9 4
50 rep008 n470 8 1
50 rep008 n471 9 1
50 rep008 n472 9 0
50 rep008 n473 9 1
50 rep008 n474 9 0
50 rep008 n475 8 3
50 rep008 n476 8 2
50 rep008 n477 9 1
50 rep008 n478 9 0
50 rep008 n479 9 0
50 rep008 n48 9 1
50 rep008 n480 9 0
50 rep008 n481 6 3
50 rep008 n482 6 0
50 rep008 n483 7 4
50 rep008 n484 7 1
50 rep008 n485 8 0
50 rep008 n486 8 3
50 rep008 n487 9 0
50 rep008 n488 9 1
50 rep008 n489 9 2
50 rep008 n49 8 1
50 rep008 n490 9 3
50 rep008 n491 8 1
50 rep008 n492 8 2
50 rep008 n493 9 4
50 rep008 n494 9 3
50 rep008 n495 9 0
50 rep008 n496 9 1
50 rep008 n497 7 2
50 rep008 n498 7 1
50 rep008 n499 8 2
50 rep008 n5 4 8
50 rep008 n50 8 1
50 rep008 n500 8 1
50 rep008 n501 9 0
50 rep008 n502 9 3
50 rep008 n503 9 0
50 rep008 n504 9 0
50 rep008 n505 8 2
50 rep008 n506 8 0
50 rep008 n507 9 0
50 rep008 n508 9 2
50 rep008 n509 9 2
50 rep008 n51 9 0
50 rep008 n510 9 2
50 rep008 n52 9 0
50 rep008 n53 9 1
50 rep008 n54 9 1
50 rep008 n55 7 3
50 rep008 n56 7 5
50 rep008 n57 8 2
50 rep008 n58 8 1
50 rep008 n59 9 1
50 rep008 n6 4 6
50 rep008 n60 9 2
50 rep008 n61 9 1
50 rep008 n62 9 0
50 rep008 n63 8 2
50 rep008 n64 8 3
50 rep008 n65 9 1
50 rep008 n66 9 0
50 rep008 n67 9 0
50 rep008 n68 9 3
50 rep008 n69 5 2
50 rep008 n7 5 5
50 rep008 n70 5 5
50 rep008 n71 6 1
50 rep008 n72 6 2
50 rep008 n73 7 2
50 rep008 n74 7 2
50 rep008 n75 8 2
50 rep008 n76 8 2
50 rep008 n77 9 2
50 rep008 n78 9 4
50 rep008 n79 9 3
50 rep008 n8 5 5
50 rep008 n80 9 1
50 rep008 n81 8 4
50 rep008 n82 8 2
50 rep008 n83 9 1
50 rep008 n84 9 1
50 rep008 n85 9 1
50 rep008 n86 9 1
50 rep008 n87 7 2
